tau, g1
1.0499999999999998,0.7652855000000001
1.1,0.8630779999999998
1.15,0.8630779999999998
1.2,0.8329879999999998
1.250001,0.7728079999999999
1.3000010000000002,0.806659
1.350001,0.7928679999999999
1.400001,0.6812834999999999
1.4500009999999999,0.8517945
1.5000010000000001,0.76027
1.550001,0.9006905000000001
1.600001,0.8279730000000001
1.700001,0.8348689999999999
1.800001,0.8154355
1.900001,0.824212
2.000001,0.7627774999999999
2.1000010000000002,0.8348685
2.200001,0.8054055
2.300001,0.8718545
2.400001,0.7960020000000001
2.500001,0.8235844999999999
2.600001,0.8123009999999999
2.700001,0.8110474999999999
2.800001,0.8687195000000001
2.900001,0.791614
3.0000009999999997,0.8624510000000001
3.100002,0.8191964999999999
3.200002,0.8467795
3.400002,0.7900464999999999
3.6000010000000002,0.8333015000000001
3.800001,0.8198235
4.000001,0.797256
4.2000020000000005,0.8082265
4.400002,0.851167
4.600002,0.8514810000000002
4.800002,0.7862855
5.000002,0.8351820000000001
5.200002,0.8123009999999999
5.400002,0.8333015000000001
5.600002999999999,0.807286
5.800003,0.7818974999999999
6.000003,0.8298535
6.200003,0.836749
6.400003,0.8677795000000001
6.800003,0.8191964999999999
7.200003000000001,0.823428
7.600003,0.8616675
8.000003,0.8132410000000001
8.400003,0.8199800000000002
8.800003,0.8022705000000001
9.200004,0.8010174999999999
9.600004,0.8108905
10.0,0.8146520000000002
10.4,0.8047784999999998
10.8,0.8057190000000001
11.20001,0.817159
11.60001,0.8224879999999999
12.00001,0.7961589999999998
12.40001,0.801174
12.80001,0.8450555
13.60001,0.8021384999999999
14.40001,0.7761230000000001
15.200009999999999,0.7694624999999999
16.00001,0.7928139999999999
16.80001,0.7882685
17.60001,0.7936755
18.40001,0.775809
19.20001,0.7893655000000002
20.00001,0.7759779999999998
20.80001,0.7920419999999999
21.60001,0.771198
22.400009999999998,0.776213
23.20001,0.7728435
24.00001,0.754194
24.80001,0.7820119999999999
25.60001,0.7643024999999999
27.200010000000002,0.7573729999999999
28.80001,0.7584309999999999
30.40001,0.7567854999999999
32.000009999999996,0.7396240000000001
33.60001,0.7494585
35.200010000000006,0.7317095
36.80001,0.7532589999999999
38.40002,0.7442475
40.00002,0.7429215
41.60002,0.7391595
43.20002,0.733792
44.800019999999996,0.7200394999999999
46.40002,0.718002
48.00002,0.722547
49.60002,0.715808
51.20003,0.7107925000000002
54.400020000000005,0.7016455000000001
57.60002,0.6965910000000002
60.80002,0.684817
64.00001999999999,0.683152
67.20002,0.676315
70.40003,0.6774900000000001
73.60003,0.6732585
76.80002999999999,0.6634635
80.00003,0.639845
83.20004,0.6401189999999999
86.40004,0.6484055
89.60003999999999,0.6354169999999999
92.80004,0.6307935
96.00005,0.615513
99.20005,0.6358285000000001
102.40010000000001,0.6078139999999999
108.8,0.6094965000000001
115.19999999999999,0.5950674999999999
121.6,0.581971
128.0,0.574919
134.39999999999998,0.5573755
140.8001,0.5516455
147.20010000000002,0.5453760000000001
153.6001,0.5326615000000001
160.0001,0.5198395
166.4001,0.5183504999999999
172.80010000000001,0.5015909999999999
179.2001,0.49092400000000014
185.6001,0.48772100000000007
192.0001,0.48633000000000015
198.4001,0.465662
204.8001,0.46288050000000003
217.6001,0.4438884999999999
230.4001,0.4317175
243.20010000000002,0.41951800000000006
256.00010000000003,0.401764
268.8001,0.39178749999999996
281.6001,0.37987649999999995
294.40009999999995,0.3678184999999998
307.2001,0.35332150000000007
320.00010000000003,0.33996399999999993
332.8001,0.3328134999999999
345.60020000000003,0.320114
358.4002,0.3119735000000001
371.2002,0.301747
384.0002,0.2909625
396.8002,0.2821020000000001
409.6002,0.264764
435.2002,0.25797550000000014
460.8002,0.2434225000000001
486.40020000000004,0.22928749999999987
512.0002000000001,0.21669500000000008
537.6002,0.20575849999999996
563.2002,0.19652100000000017
588.8001999999999,0.18633850000000018
614.4003,0.1737804999999999
640.0003,0.16625099999999993
665.6003000000001,0.15503
691.2003,0.15253699999999992
716.8003,0.1440515
742.4004,0.13522599999999985
768.0004,0.13131249999999994
793.6004,0.12336750000000007
819.2004,0.12013249999999998
870.4004,0.10965000000000003
921.6004,0.09991899999999987
972.8004000000001,0.08909049999999996
1024.0,0.08568050000000005
1075.1999999999998,0.0791035
1126.4,0.07334750000000012
1177.6,0.06595449999999992
1228.8010000000002,0.061170499999999794
1280.001,0.06028849999999997
1331.201,0.05487049999999982
1382.4009999999998,0.051425500000000124
1433.601,0.049761500000000014
1484.801,0.04708200000000007
1536.001,0.04282500000000011
1587.201,0.041677500000000034
1638.401,0.03920749999999984
1740.801,0.03385349999999998
1843.201,0.03359349999999983
1945.6009999999999,0.029547999999999908
2048.0009999999997,0.02612799999999993
2150.4010000000003,0.024167499999999897
2252.801,0.021236500000000103
2355.201,0.018397999999999914
2457.6009999999997,0.016549499999999995
2560.001,0.016408999999999896
2662.401,0.015455999999999914
2764.801,0.014603000000000144
2867.201,0.014707000000000026
2969.601,0.012392500000000028
3072.002,0.011089499999999974
3174.402,0.011832000000000065
3276.802,0.011301500000000075
3481.602,0.010134499999999935
3686.402,0.008169500000000163
3891.201,0.00921649999999996
4096.001,0.007791499999999951
4300.802000000001,0.007897000000000043
4505.602,0.007787999999999906
4710.402,0.00553249999999994
4915.201999999999,0.005673499999999887
5120.002,0.005617500000000053
5324.802,0.006193499999999963
5529.603,0.005660500000000068
5734.403,0.004269999999999996
5939.2029999999995,0.004533499999999968
6144.003000000001,0.004627500000000007
6348.803,0.005536999999999903
6553.603,0.0038084999999998814
6963.203,0.0036255000000000592
7372.803,0.004537000000000013
7782.403,0.005705499999999919
8192.003,0.004134000000000082
8601.603,0.005336999999999925
9011.203000000001,0.0026889999999999414
9420.804,0.001411500000000121
9830.403999999999,0.0016729999999998135
10240.0,0.0026574999999999793
10649.6,0.0026129999999999765
11059.21,0.0011291499999999122
11468.81,0.000882700000000014
11878.41,0.0007384999999999753
12288.01,0.0009019999999999584
12697.61,-0.00018754999999992528
13107.21,0.0013415000000001065
13926.41,0.001359499999999958
14745.609999999999,-4.595000000007232e-05
15564.81,0.0008025000000000393
16384.010000000002,0.0002554999999999641
17203.21,0.0008020000000001914
18022.41,-0.0014912000000000258
18841.61,-0.0019122499999999487
19660.81,-0.00010329999999991735
20480.01,0.0018964999999999677
21299.21,0.0007070000000000132
22118.41,0.0008488500000001231
22937.61,0.0018614999999999604
23756.81,0.0009524999999999118
24576.01,0.00018574999999998454
25395.210000000003,0.0012335000000001095
26214.41,0.0015359999999999818
27852.809999999998,0.0022044999999999426
29491.21,0.0006365000000001508
31129.609999999997,-0.00023029999999990558
32768.01,0.000500549999999933
34406.409999999996,0.0009375000000000355
36044.81,0.0001671500000000048
37683.21,0.00016199999999999548
39321.62,0.0006640499999999161
40960.02,0.000847750000000147
42598.42,6.024999999998393e-05
44236.82,0.0009010000000000407
45875.22,0.0011969999999998926
47513.62,0.00044749999999993406
49152.02,0.0016940000000000843
50790.43,-0.0004953999999999237
52428.83,0.00013704999999997192
55705.63,-0.00021780000000004573
58982.42,-0.001900849999999954
62259.219999999994,-0.0005170999999999371
65536.02,0.0007071499999999897
68812.81999999999,0.000835499999999989
72089.63,-0.0011294499999999763
75366.43,-0.00023774999999992552
78643.23,-0.000542400000000054
81920.04,-0.001236299999999968
85196.84,-0.0005459500000000173
88473.64,0.00018600000000001948
91750.44,0.0006218499999999239
95027.25,0.0009269999999999001
98304.05,0.0006995000000000751
101580.90000000001,-0.0004985499999999865
104857.7,-0.0010902000000000411
111411.3,-0.0009948499999999916
117964.79999999999,-0.0008329999999999727
124518.4,-0.0003436999999999468
131072.0,0.00037200000000003897
137625.59999999998,0.0008745000000001113
144179.30000000002,-0.0003678999999999766
150732.9,-0.0011693999999999871
157286.5,0.0005910000000000082
163840.09999999998,0.0001875000000000071
170393.7,0.0003006999999999316
176947.3,-0.0005367499999999747
183500.9,0.0003435000000000521
190054.5,0.001835499999999879
196608.1,0.0004084999999998118
203161.7,-0.000762700000000005
209715.3,0.00030799999999997496
222822.5,-0.0003737999999999797
235929.69999999998,7.264999999989641e-05
249036.9,0.00024349999999984107
262144.1,0.00010335000000005756
275251.3,-0.00043714999999999726
288358.5,-0.000102400000000058
301465.7,0.00014700000000011926
314572.89999999997,0.00020500000000001073
327680.1,0.0004919999999999369
340787.4,-0.0008017000000000163
353894.6,0.00037399999999987443
367001.8,9.100000000006325e-05
380109.0,0.00038349999999987006
393216.2,0.0001614999999999256
406323.4,-0.00047949999999996606
419430.6,0.0009869999999998491
445645.0,0.0004515000000000491
471859.39999999997,-0.0001702999999999566
498073.8,-0.00028364999999996865
524288.2,-0.000524299999999922
550502.6,-8.174999999999155e-05
576717.0,0.00031850000000011036
602931.4,-0.00010189999999998811
629145.9,4.850000000011789e-05
655360.3,0.00016395000000013482
681574.7,-0.0001070999999999156
707789.1,-8.085000000002118e-05
734003.5,0.000555499999999931
760218.0,0.00021549999999992409
786432.4,4.645000000014221e-05
812646.8,0.00017900000000015126
838861.2,0.0005500000000000504
891290.0,-0.0003818500000000169
943718.7999999999,-0.00045715000000001726
996147.6,0.0002634999999999721
1048576.0,0.0003234999999999211
1101005.0,-0.00010310000000002262
1153434.0,-0.0001876000000000655
1205863.0,0.00026100000000006673
1258292.0,0.00013649999999998386
1310721.0,-0.0002690499999999929
1363149.0,-0.0003154499999999949
1415578.0,-0.00032969999999998834
1468007.0,-0.0002922499999999939
1520436.0,0.0001188000000000855
1572865.0,0.0004010000000000957
1625294.0,-4.409999999999137e-05
1677722.0,6.45000000001339e-05
1782580.0,-0.00020810000000004436
1887438.0,-7.099999999993223e-05
1992295.0,0.0003254999999999786
2097153.0,-0.00023539999999999672
2202010.0,-0.0002407500000000118
2306868.0,0.00016550000000004061
2411726.0,0.00010650000000000936
2516583.0,-0.0002762999999998961
2621441.0,-0.00021825000000008643
2726299.0,5.000000000032756e-06
2831156.0,0.0001255000000000006
2936014.0,-0.00011490000000002887
3040872.0,9.40000000000385e-05
3145730.0,-0.0001503499999999658
3250587.0,-7.455000000000656e-05
