Rh, P(Rh) Intensity Weight, P(Rh) Mass Weight, P(Rh) Number Weight, 
-8.113911423636587,0.0,0.0,0.0
-8.097205730133735,0.0,0.0,0.0
-8.085085097457881,0.0,0.0,0.0
-8.069433151915085,0.0,0.0,0.0
-8.05062958809238,0.0,0.0,0.0
-8.036151764723757,0.0,0.0,0.0
-8.022141050280943,0.0,0.0,0.0
-8.005240299742741,0.0,0.0,0.0
-7.988972687028288,0.0,0.0,0.0
-7.973292482743125,0.0,0.0,0.0
-7.958158739614069,0.0,0.0,0.0
-7.943534648105336,0.0,0.0,0.0
-7.926611942989272,0.0,0.0,0.0
-7.910323990994548,0.0,0.0,0.0
-7.894624890784832,0.0,0.0,0.0
-7.8794735467122115,0.0,0.0,0.0
-7.864833020529321,0.0,0.0,0.0
-7.848353746134825,0.0,0.0,0.0
-7.832476984035988,0.0,0.0,0.0
-7.8171602259518815,0.0,0.0,0.0
-7.802365309287452,0.0,0.0,0.0
-7.786051861549976,0.0,0.0,0.0
-7.770329077287143,0.0,0.0,0.0
-7.755155674372486,0.0,0.0,0.0
-7.738696229418074,0.0,0.0,0.0
-7.7228378739174675,0.0,0.0,0.0
-7.707538247427688,0.0,0.0,0.0
-7.692759315396097,0.0,0.0,0.0
-7.676907392124908,0.0,0.0,0.0
-7.661613752641958,0.0,0.0,0.0
-7.645390340678843,0.0,0.0,0.0
-7.629751206371668,0.0,0.0,0.0
-7.614655723702675,0.0,0.0,0.0
-7.598765128586941,0.0,0.0,0.0
-7.582182120607632,0.0,0.0,0.0
-7.567417146820186,0.0,0.0,0.0
-7.551968655516608,0.0,0.0,0.0
-7.535924290726751,0.0,0.0,0.0
-7.520451604070543,0.0,0.0,0.0
-7.5044634986864125,0.0,0.0,0.0
-7.489043139818919,0.0,0.0,0.0
-7.473176736686364,0.0,0.0,0.0
-7.45786961984238,0.0,0.0,0.0
-7.442176081983942,0.0,0.0,0.0
-7.4261552066651735,0.0,0.0,0.0
-7.410704366357314,0.0,0.0,0.0
-7.394970338369949,0.0,0.0,0.0
-7.379786464093807,0.0,0.0,0.0
