tau, g1
1.0499999999999998,0.738855
1.1,0.7420365000000002
1.15,0.672037
1.2,0.638628
1.250001,0.7977180000000001
1.3000010000000002,0.7770364999999999
1.350001,0.848627
1.400001,0.762718
1.4500009999999999,0.7929455000000001
1.5000010000000001,0.738855
1.550001,0.732491
1.600001,0.7706729999999999
1.700001,0.6943094999999999
1.800001,0.729309
1.900001,0.7014685
2.000001,0.6314690000000001
2.1000010000000002,0.6855595000000001
2.200001,0.7253319999999999
2.300001,0.7833994999999998
2.400001,0.7658995
2.500001,0.7428319999999999
2.600001,0.7651045000000001
2.700001,0.7141955
2.800001,0.7372635000000001
2.900001,0.7396500000000001
3.0000009999999997,0.7221500000000001
3.100002,0.7499910000000001
3.200002,0.741241
3.400002,0.7122069999999998
3.6000010000000002,0.695503
3.800001,0.6970935
4.000001,0.7507865
4.2000020000000005,0.7643089999999999
4.400002,0.7229454999999998
4.600002,0.7694795000000001
4.800002,0.7261275
5.000002,0.723741
5.200002,0.7130025
5.400002,0.7237415
5.600002999999999,0.7301044999999999
5.800003,0.7328890000000001
6.000003,0.705446
6.200003,0.750389
6.400003,0.7018660000000001
6.800003,0.7326900000000001
7.200003000000001,0.712207
7.600003,0.741241
8.000003,0.7364685
8.400003,0.7255310000000001
8.800003,0.7338830000000001
9.200004,0.704054
9.600004,0.698088
10.0,0.7104175000000001
10.4,0.7139964999999999
10.8,0.7032585
11.20001,0.710815
11.60001,0.7135989999999999
12.00001,0.7585424999999999
12.40001,0.7070370000000001
12.80001,0.711014
13.60001,0.7110325
14.40001,0.7056625000000001
15.200009999999999,0.7426515
16.00001,0.7048669999999999
16.80001,0.6954210000000001
17.60001,0.7112310000000002
18.40001,0.6759325
19.20001,0.671657
20.00001,0.7084480000000002
20.80001,0.7020839999999999
21.60001,0.6988029999999998
22.400009999999998,0.6936325000000001
23.20001,0.6990015
24.00001,0.6681775000000001
24.80001,0.6986034999999999
25.60001,0.6568420000000001
27.200010000000002,0.6771365
28.80001,0.6761919999999999
30.40001,0.6578465
32.000009999999996,0.649494
33.60001,0.6387554999999998
35.200010000000006,0.6578465
36.80001,0.6332865000000001
38.40002,0.6540680000000001
40.00002,0.6364684999999999
41.60002,0.6472069999999999
43.20002,0.629856
44.800019999999996,0.6215039999999998
46.40002,0.6321435
48.00002,0.6182719999999999
49.60002,0.6368659999999999
51.20003,0.621205
54.400020000000005,0.6137269999999999
57.60002,0.5997314999999999
60.80002,0.5875755
64.00001999999999,0.5883210000000001
67.20002,0.5823054999999999
70.40003,0.5658240000000001
73.60003,0.5584905
76.80002999999999,0.5502625000000001
80.00003,0.5409765
83.20004,0.5380425
86.40004,0.5334935000000001
89.60003999999999,0.5286705
92.80004,0.5187525
96.00005,0.5089085
99.20005,0.5121155
102.40010000000001,0.5091809999999999
108.8,0.4879905
115.19999999999999,0.4798119999999999
121.6,0.46589100000000006
128.0,0.4600495
134.39999999999998,0.4430955000000001
140.8001,0.4294610000000001
147.20010000000002,0.4290505
153.6001,0.41361349999999986
160.0001,0.408029
166.4001,0.4091849999999999
