tau, g1
1.05e-06,0.847737
1.1e-06,0.7368329999999998
1.15e-06,0.865561
1.2e-06,0.8437760000000001
1.250001e-06,0.8992274999999998
1.300001e-06,0.877443
1.350001e-06,0.8794235000000001
1.400001e-06,0.8279325
1.450001e-06,0.825952
1.500001e-06,0.7368329999999998
1.550001e-06,0.901208
1.600001e-06,0.8417954999999999
1.700001e-06,0.8467465000000001
1.800001e-06,0.8210009999999999
1.900001e-06,0.8041675000000001
2.000001e-06,0.7804025000000001
2.100001e-06,0.8804135
2.200001e-06,0.8180304999999999
2.300001e-06,0.778422
2.400001e-06,0.8883355000000002
2.500001e-06,0.7219799999999998
2.600001e-06,0.8190204999999999
2.700001e-06,0.7982260000000001
2.800001e-06,0.8596195
2.900001e-06,0.8388249999999999
3.000001e-06,0.7665389999999999
3.100002e-06,0.8576389999999998
3.200002e-06,0.834864
3.400002e-06,0.830903
3.600001e-06,0.7388135
3.800001e-06,0.8660559999999999
4.000001e-06,0.7937704999999999
4.200002e-06,0.7912949999999999
4.400002e-06,0.8071380000000001
4.600002e-06,0.8343690000000001
4.800002e-06,0.808128
5.000002e-06,0.8140695
5.200002e-06,0.7818879999999999
5.400002e-06,0.8274374999999998
5.600003e-06,0.7937699999999999
5.800003e-06,0.7982260000000001
6.000003e-06,0.8091184999999999
6.200003e-06,0.900218
6.400003e-06,0.761093
6.800003e-06,0.7771840000000001
7.200003e-06,0.8420429999999999
7.600003e-06,0.845261
8.000003e-06,0.8009490000000001
8.400003e-06,0.8133265000000001
8.800003e-06,0.8044150000000001
9.200004e-06,0.7903039999999999
9.600004e-06,0.8252095000000002
1e-05,0.8091184999999999
1.04e-05,0.7804025000000001
1.08e-05,0.800454
1.120001e-05,0.768025
1.160001e-05,0.8262
1.200001e-05,0.7920370000000001
1.240001e-05,0.7831255000000001
1.280001e-05,0.7813924999999999
1.360001e-05,0.7969865
1.440001e-05,0.770127
1.520001e-05,0.773345
1.600001e-05,0.779658
1.680001e-05,0.7995859999999999
1.760001e-05,0.7582445
1.840001e-05,0.7942629999999999
1.920001e-05,0.7966150000000001
2.000001e-05,0.768394
2.080001e-05,0.760596
2.160001e-05,0.783495
2.240001e-05,0.776192
2.320001e-05,0.7484660000000001
2.400001e-05,0.7838665
2.480001e-05,0.7410394999999999
2.560001e-05,0.723587
2.720001e-05,0.7496355000000001
2.880001e-05,0.7387435
3.040001e-05,0.7316265
3.200001e-05,0.725252
3.360001e-05,0.7306360000000001
3.520001e-05,0.7415285
3.680001e-05,0.7303885000000001
3.840002e-05,0.7128744999999999
4.000002e-05,0.7206695000000001
4.160002e-05,0.6964709999999998
4.320002e-05,0.705754
4.480002e-05,0.7087254999999999
4.640002e-05,0.7048260000000002
4.800002e-05,0.694305
4.960002e-05,0.6957285
5.120003e-05,0.6820515
5.440002e-05,0.6814659999999999
5.760002e-05,0.6857980000000001
6.080002e-05,0.6651894999999999
6.400002e-05,0.6589385000000001
6.720002e-05,0.6444565
7.040003e-05,0.6495934999999999
7.360003e-05,0.6413005
7.680003e-05,0.6304699999999999
8.000003e-05,0.62094
8.320004e-05,0.605499
8.640004e-05,0.6144105
8.960004e-05,0.597113
9.280004e-05,0.5900889999999999
9.600005e-05,0.5833119999999998
9.920005e-05,0.5793204999999999
0.0001024001,0.581177
0.0001088,0.5633215
0.0001152,0.5510055
0.0001216,0.5415835
0.000128,0.5336460000000001
0.0001344,0.5077924999999999
0.0001408001,0.5014180000000001
0.0001472001,0.4947649999999999
0.0001536001,0.4854820000000002
0.0001600001,0.48102100000000014
0.0001664001,0.47429049999999995
0.0001728001,0.4580605
0.0001792001,0.44808199999999987
0.0001856001,0.44178499999999987
0.0001920001,0.4202634999999999
0.0001984001,0.412744
0.0002048001,0.41317800000000005
0.0002176001,0.40051950000000014
0.0002304001,0.38254149999999987
0.0002432001,0.36977799999999994
0.0002560001,0.35795749999999993
0.0002688001,0.34233100000000016
0.0002816001,0.32868450000000005
0.0002944001,0.31690249999999986
0.0003072001,0.307272
0.0003200001,0.29321449999999993
0.0003328001,0.291582
0.0003456002,0.272041
0.0003584002,0.2691165
0.0003712002,0.26042049999999994
0.0003840002,0.252205
0.0003968002,0.24301450000000013
0.0004096002,0.2299484999999999
0.0004352002,0.22062099999999996
0.0004608002,0.20549699999999982
0.0004864002,0.19733599999999996
0.0005120002,0.17795700000000014
0.0005376002,0.17287849999999993
0.0005632002,0.1579625
0.0005888002,0.14970799999999995
0.0006144003,0.14279600000000015
0.0006400003,0.13511249999999997
0.0006656003,0.12825450000000016
0.0006912003,0.12214299999999989
0.0007168003,0.11643399999999993
0.0007424004,0.10887950000000002
0.0007680004,0.1067825
0.0007936004,0.09977349999999996
0.0008192004,0.09696149999999992
0.0008704004,0.09005799999999997
0.0009216004,0.08110399999999984
0.0009728004,0.07491000000000003
